NR-AR,NR-AR-LBD,mol_id,smiles
1,0,TOX26223,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1
1,1,TOX6796,COCC(C)OC(C)=O
0,0,TOX6209,Oc1c(Cl)ccc(Cl)c1Cl
0,0,TOX5395,C[Si](C)(C)N[Si](C)(C)C
0,0,TOX27303,NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1
0,0,TOX27078,C=C(C)[C@@H]1CC=C(C)CC1
0,0,TOX7522,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1
0,0,TOX1216,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
0,0,TOX4597,O=C(Cc1ccccc1)OCc1ccccc1
0,0,TOX25543,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
0,1,TOX23765,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
0,0,TOX28967,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1
1,1,TOX21206,c1csc(-c2ccc(-c3cccs3)s2)c1
0,0,TOX1151,Oc1ccccc1-c1ccccc1
1,1,TOX22324,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O
0,0,TOX27484,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2]
0,0,TOX24638,CCO[Si](C)(CCCOCC1CO1)OCC
0,0,TOX24878,CCCOC(=O)c1ccccc1
0,0,TOX5110,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C
1,1,TOX2898,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC
0,0,TOX25238,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
0,0,TOX26263,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2
0,0,TOX26225,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O
0,0,TOX407,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
0,0,TOX24429,O=C(Cl)c1cc(C(=O)Cl)cc(C(=O)Cl)c1
0,0,TOX29361,O=[Zr](Cl)Cl
0,0,TOX26246,CCCC(C)(COC(N)=O)COC(=O)NC1CC1
0,0,TOX1256,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
0,0,TOX28493,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21
1,1,TOX26626,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C
0,1,TOX20712,CC[Sn](Br)(CC)CC
0,0,TOX1156,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC
0,0,TOX25688,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1
0,0,TOX14382,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
0,0,TOX27246,CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)C)c1O
0,0,TOX2170,NC(=O)c1c(Cl)cccc1Cl
0,1,TOX1907,N#CCC#N
0,0,TOX27074,CC(C)COC(=O)c1ccccc1
0,0,TOX28926,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1
0,0,TOX29277,Brc1cc2ccccc2c2ccccc12
1,1,TOX25535,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl
0,0,TOX12513,Cc1cc(C)n(CO)n1
0,0,TOX22614,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
1,1,TOX4523,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O
0,0,TOX855,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1
0,0,TOX6863,CC(O)COCC(C)O
0,0,TOX5741,O=C(Cl)c1ccccc1[N+](=O)[O-]
0,0,TOX1808,Cc1ccccc1O
0,0,TOX21441,Cc1ccccc1OCC(=O)O
0,0,TOX1886,CC(C)(C)CC(C)(C)N
0,0,TOX26521,CCOc1ccc(S(=O)(=O)O)c2cccnc12
0,0,TOX28632,O=C(O)/C=C(\CC(=O)O)C(=O)O
0,0,TOX688,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
0,1,TOX653,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
0,0,TOX28634,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
0,0,TOX25310,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC(=O)[C@@]32C)O[C@]12CC[C@@H](C)CO2
0,0,TOX22631,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
0,0,TOX24830,CC(C)(O)C(=O)c1ccccc1
0,0,TOX3701,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1
0,0,TOX25843,OCc1ccccc1O
0,0,TOX7991,CCCCCCCCCCCCCCCCO
1,1,TOX28898,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
0,0,TOX7304,C[Sn](C)(Cl)Cl
1,1,TOX2474,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
0,0,TOX9210,CCCC[Sn](Cl)(Cl)Cl
1,0,TOX25375,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1
0,0,TOX4878,N#CC1(O)CCCCC1
0,0,TOX14601,CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@H](C)O[C@H](C)C1
0,0,TOX5012,C=C(Cl)CCl
0,0,TOX6864,CCCCCCCC(=O)OC
1,1,TOX25442,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
1,1,TOX3380,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
0,0,TOX22633,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
0,1,TOX12514,O=Cc1ccccc1C=O
0,0,TOX3721,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
,0,TOX11497,CC(C)OS(C)(=O)=O
0,0,TOX2279,CC(C)c1cccc(C(C)C)c1N
0,0,TOX876,Cc1cc(O)ccc1O
0,0,TOX29388,O=c1[nH][nH]c2ccccc12
0,0,TOX26030,C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O
0,0,TOX27342,COc1cccc(-c2ccc(/C=C\CN3CCCCCC3)cc2Cl)c1
0,0,TOX25081,O=C(O)c1ccccc1O.Oc1cccc2cccnc12
0,0,TOX12536,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C
0,0,TOX1254,C=CCc1ccc2c(c1)OCO2
0,0,TOX4787,Cc1nc2ccc(Cl)cc2[nH]1
0,0,TOX6053,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
0,0,TOX28792,C[C@H](N)C(=O)c1ccccc1
0,0,TOX4031,Cl/C=C/Cl
0,0,TOX7300,Cc1cscn1
0,0,TOX9235,C=CCCCCCCCCCCC
0,0,TOX26733,CCN(CC)CCOC(=O)c1cccnc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
0,0,TOX24440,CCC(C)c1cccc(C(C)CC)c1O
0,0,TOX24484,CC(C)CCCCCCN
0,0,TOX26016,N=C(N)NN.N=C(N)NN
0,0,TOX20653,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1
0,0,TOX2047,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1
0,0,TOX26128,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1
0,0,TOX26457,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
0,0,TOX6205,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1
0,0,TOX26902,COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]O
0,0,TOX27150,CC(C)(C)OC(=O)c1ccccc1C(=O)O
0,0,TOX22394,O=S(=O)([O-])c1cccc2ccccc12
0,0,TOX24810,CCC(C)CCCC(C)(C)O
0,0,TOX28842,CC[C@H](O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1
0,0,TOX27527,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O
0,0,TOX20502,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
0,0,TOX14,CC(=O)C1C(=O)C=C(C)OC1=O
0,0,TOX818,CN(C)CCN(Cc1cccs1)c1ccccn1
0,0,TOX26247,C/C(=N\Cc1ccccc1)c1ccccc1O
1,1,TOX28740,CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O
0,0,TOX616,CC12CCC(CC1)C(C)(C)O2
0,0,TOX22259,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1
0,0,TOX2847,CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
0,0,TOX7835,C/C=C/C=C/C(=O)[O-]
0,0,TOX7174,OC1CCCc2ccccc21
0,0,TOX3084,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N
0,0,TOX21104,O=C(O)C1CCCN1
0,1,TOX1834,O=[N+]([O-])c1ccc(O)cc1
1,1,TOX1478,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
0,0,TOX27524,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
0,0,TOX3101,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O
0,0,TOX20526,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O
0,0,TOX4538,O=C1c2c(O)cccc2Cc2cccc(O)c21
0,0,TOX3187,CNC1(c2ccccc2Cl)CCCCC1=O
0,0,TOX8663,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC
0,0,TOX2062,CC(=O)C(C)C
0,0,TOX893,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1
0,0,TOX26249,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21
0,0,TOX5100,C=CC(=O)OCCN(C)C
0,0,TOX25163,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1
0,0,TOX7529,CC(C)(C)C(=O)Cl
0,0,TOX25606,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
0,0,TOX25849,Oc1c(Br)cc(Br)c2cccnc12
0,0,TOX581,CCOc1ccccc1C(N)=O
0,0,TOX1056,O=NN1CCOCC1
0,0,TOX25166,CCN(CC)CC(=O)Nc1c(C)cccc1C
1,1,TOX20750,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
0,0,TOX97,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl
0,0,TOX5668,COC(=O)c1ccc(C)cc1
0,0,TOX18877,COc1ccccc1NC(=O)c1cc2ccccc2cc1O
0,0,TOX25370,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1
0,0,TOX6615,C=C(C)C(=O)OCCOC(=O)C(=C)C
0,0,TOX26208,O=C1N=C2SCCN2C(=O)C1Cc1ccc(Cl)cc1
0,0,TOX27363,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
0,0,TOX1863,CCOC(=O)CC(=O)OCC
0,0,TOX5603,CNCCO
0,0,TOX1442,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
0,0,TOX27639,CCCCCCC#CC(=O)OC
0,0,TOX22399,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)[O-])CCC[C@]3(C)[C@H]2CC1
0,0,TOX27818,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
0,0,TOX27487,CCCCCCCCCOS(=O)(=O)[O-]
0,0,TOX28824,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12
0,0,TOX6262,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
1,1,TOX28911,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
0,0,TOX21252,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O
0,0,TOX700,N[C@@H](Cc1cnc[nH]1)C(=O)O
0,0,TOX29314,CCCCCCCCCCCCCBr
1,1,TOX26773,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
0,0,TOX3298,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
0,0,TOX12474,CC1CCCCC1NC(=O)Nc1ccccc1
0,0,TOX5404,CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1
0,0,TOX12459,CCOP(=S)(OCC)SCSCC
0,0,TOX24762,CCO[Si](CCC1CCC2OC2C1)(OCC)OCC
0,0,TOX2886,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
0,0,TOX7159,O=C1CCCCCO1
0,0,TOX7322,O=C1CCCCCCCCCCC1
1,1,TOX26727,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-])cc1
0,0,TOX7034,O=[N+]([O-])C(CO)(CO)CO
0,0,TOX15163,COc1ccc(OC)c(OC)c1
0,0,TOX22632,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1cc(Cl)cc(Cl)c1)C2
0,0,TOX308,ClCc1ccccn1
0,0,TOX14227,CCC(C)OC(=O)N1CCCCC1CCO
0,0,TOX683,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
0,0,TOX25293,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
0,0,TOX20363,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1
